"datetime","headline","source","url","summary","related","image","lang","hasPaywall","symbol"
"1603972520000","Netflix et RTL s’associent pour la diffusion d’une série sur l’affaire Wesphael, diffusée fin novembre: Bernard Wesphael lui-même participe au projet!","Sudinfo","https://cloud.iexapis.com/v1/news/article/01cee9a3-1291-411b-9706-f14a2d23a94d","L’affaire Wesphael continue à susciter les passions. Après avoir intéressé la Belgique entière durant trois ans (de 2013 à 2016), elle part maintenant à l’assaut des téléspectateurs du monde entier grâce à une série coproduite par le géant américain Netflix et RTL.","NFLX","https://cloud.iexapis.com/v1/news/image/01cee9a3-1291-411b-9706-f14a2d23a94d","fr","False",""
"1603968871000","Voici les codes Netflix à connaître pour trouver les catégories cachées des films de Noël","Business Insider France","https://cloud.iexapis.com/v1/news/article/47953630-b4aa-4a70-b38e-b0adac825aea","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/47953630-b4aa-4a70-b38e-b0adac825aea","fr","False",""
"1603965491000","James Bond : le studio aurait demandé 600M$ à Netflix et Apple pour sortir 'Mourir peut attendre' directement en streaming","Business Insider France","https://cloud.iexapis.com/v1/news/article/df2a1153-7c89-422d-a6fe-84a7aa08a31f","No summary available.","NFLX","https://cloud.iexapis.com/v1/news/image/df2a1153-7c89-422d-a6fe-84a7aa08a31f","fr","False",""
"1603964160000","Netflix, Amazon et Disney devront investir 20 à 25% dans la création française","Boursier","https://cloud.iexapis.com/v1/news/article/5a7d912f-c3ca-4027-b7fd-d8e32e37d933","'Plus l'investissement sera élevé, plus les diffuseurs pourront diffuser tôt leurs films après la sortie en salle', explique la ministre de la Culture …","NFLX","https://cloud.iexapis.com/v1/news/image/5a7d912f-c3ca-4027-b7fd-d8e32e37d933","fr","False",""
"1603941661000","idea - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/ca5a4f21-83a6-47c8-a22d-133351279437","idea Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas, Corn, BitcoinRead More","NFLX","https://cloud.iexapis.com/v1/news/image/ca5a4f21-83a6-47c8-a22d-133351279437","en","False",""
"1603932341000","Litecoin is consolidating - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/e9515e25-d0cb-4401-954b-8c97179f0f95","Litecoin is consolidating Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas,Read More","NFLX","https://cloud.iexapis.com/v1/news/image/e9515e25-d0cb-4401-954b-8c97179f0f95","en","False",""
"1603930139000","ankrbtc 29-10-2020 - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/715c1a00-c63a-430d-9c3c-f12a04c45b42","ankrbtc 29-10-2020 Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas, Corn,Read More","NFLX","https://cloud.iexapis.com/v1/news/image/715c1a00-c63a-430d-9c3c-f12a04c45b42","en","False",""
"1603919506000","Weakness Spreads Through Every Sector, With FAANG Stocks Down 3% To 5% Ahead Of Earnings","Benzinga","https://cloud.iexapis.com/v1/news/article/e28d9184-ac66-4be9-9639-00204c3a5d9e","Faced with blazing levels of uncertainty ahead of the election and a virus surge across the U.S. and Europe, investors are voting with their feet. At least that’s what it looked like Wednesday, the second day this week of major indices plunging and fixed income gaining ground. The S&P 500 Index (SPX) fell 3.5%, and volatility soared. The Cboe Volatility Index (VIX) climbed above 40 for the first time since June 15. Worse, perhaps, is that the major indices all stumbled into the close and finished near their session lows as no sector escaped the carnage. The late move lower doesn’t exactly bode well for Thursday. Many investors have enjoyed a good run the last six months or so and appear to feel like taking profits and risk off the table until after the election is resolved. That might be a longer process than usual and may not get done next Tuesday, which is something you have to keep in mind. At the same time, virus counts and, perhaps more significantly, hospitalization rates are up across the U.S., and traders have been keeping their eye on that statistic as something to be concerned about.","NFLX","https://cloud.iexapis.com/v1/news/image/e28d9184-ac66-4be9-9639-00204c3a5d9e","en","False",""
"1603912151000","ALGOUSDT - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/5b2ec74a-8eda-4bd3-bc2b-dd067763620a","ALGOUSDT Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas, Corn, BitcoinRead More","NFLX","https://cloud.iexapis.com/v1/news/image/5b2ec74a-8eda-4bd3-bc2b-dd067763620a","en","False",""
"1603911788000","UNIUSDT - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/717915d4-d8e0-4060-a3fd-cea2bac140ff","UNIUSDT Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas, Corn, BitcoinRead More","NFLX","https://cloud.iexapis.com/v1/news/image/717915d4-d8e0-4060-a3fd-cea2bac140ff","en","False",""
"1603905932000","Francia obligará a Netflix y Amazon a invertir en producciones francesas","Forbes Mexico","https://cloud.iexapis.com/v1/news/article/7f869564-07cc-4ce2-8be4-ddb8901398cb","El estudio de la nueva reforma del sector audiovisual del gobierno galo ha sido suspendido por la crisis sanitaria, pero prevén que muchas de esas medidas se empiecen a aplicar en 2021.","NFLX","https://cloud.iexapis.com/v1/news/image/7f869564-07cc-4ce2-8be4-ddb8901398cb","es","False",""
"1603898428000","El meticuloso mail de Guillermo Vilas que se hizo viral tras una pregunta de Netflix para promocionar el documental","Clarin","https://cloud.iexapis.com/v1/news/article/4901ab69-8b79-43ee-8780-1a4887da0e02","El extenista profesional Diego Veronelli reveló la ayuda que recibió de Willy en 2003.","NFLX","https://cloud.iexapis.com/v1/news/image/4901ab69-8b79-43ee-8780-1a4887da0e02","es","False",""
"1603890095000","La nueva película de George Clooney para Netflix ya tiene tráiler y fecha de estreno","Clarin","https://cloud.iexapis.com/v1/news/article/07f1aa6b-f702-4978-a546-a8926dec0782","""The Midnight Sky"", que lo tendrá como director y protagonista, estará disponible en la víspera de Nochebuena. Se trata de un drama de ciencia ficción apocalíptico.","NFLX","https://cloud.iexapis.com/v1/news/image/07f1aa6b-f702-4978-a546-a8926dec0782","es","False",""
"1603880226000","Création audiovisuelle : le gouvernement fait passer Netflix et Disney + à la caisse","Les Echos","https://cloud.iexapis.com/v1/news/article/01fc83bc-21b4-4f45-9e63-5c14cfc35816","Le ministère de la Culture a finalisé un projet de décret visant à faire participer les plateformes de SVOD au financement des séries et films français. Un tournant dans l'audiovisuel hexagonal.","NFLX","https://cloud.iexapis.com/v1/news/image/01fc83bc-21b4-4f45-9e63-5c14cfc35816","fr","False",""
"1603879872000","¿Escuchar Netflix como si fuera la radio? Pronto podrás hacerlo","El Pais Cinco Dias","https://cloud.iexapis.com/v1/news/article/5b099b62-7768-4840-9bd5-0edb47d6707e","La plataforma experimenta con una función sorprendente.","NFLX","https://cloud.iexapis.com/v1/news/image/5b099b62-7768-4840-9bd5-0edb47d6707e","es","False",""
"1603875696000","Cómo explica la ATP su injusta negativa a darle a Guillermo Vilas el número 1 que se ganó en la cancha","Clarin","https://cloud.iexapis.com/v1/news/article/2a6b7f98-f983-4da9-b1f3-83a19226a0c2","En un documental que se estrenará en Netflix, el periodista Eduardo Puppo muestra la investigación que determinó que Willy tuvo los resultados para llegar a la cima del escalafón. Los extraños argumentos del ente que confecciona los rankings para no dar marcha atrás.","NFLX","https://cloud.iexapis.com/v1/news/image/2a6b7f98-f983-4da9-b1f3-83a19226a0c2","es","False",""
"1603872384000","LTC.USDT - The Bitcoin Street Journal","The Bitcoin Street Journal","https://cloud.iexapis.com/v1/news/article/611603bf-5e3b-43ab-af6e-807cf89baa49","LTC.USDT Cryptocurrencies Crypto Market Cap, BTC/USD, ETH/USD, USDT/USD, XRP/USD, Bitcoin Currencies EUR/USD, GBP/USD, USD/JPY, AUD/USD, USD/CAD, USD/CHF Stocks Apple, Advanced Micro Devices Inc, Amazon Com Inc, TESLA INC, NETFLIX INC, Facebook Inc Indices S&P 500, Nasdaq 100, Dow 30, Russell 2000, U.S. Dollar Index, Bitcoin Index Futures Gold, Silver, Crude Oil, Natural Gas, Corn, BitcoinRead More","NFLX","https://cloud.iexapis.com/v1/news/image/611603bf-5e3b-43ab-af6e-807cf89baa49","en","False",""
